__pts_x_0,"'=array([__x for __x,__y in table_eff_of_carb_sufficiency_on_carbox])"
__pts_x_1,"'=array([__x for __x,__y in table_eff_of_possible_fatox])"
__pts_y_0,"'=array([__y for __x,__y in table_eff_of_carb_sufficiency_on_carbox])"
__pts_y_1,"'=array([__y for __x,__y in table_eff_of_possible_fatox])"
deg_cost_p,'=0.172727,0.172727,0.172727,0.172727,0.172727
delay_in_adaptive_thermogenesis,'=7.0,7,7,7,7
dep_cost_c,'=0.211111,0.211111,0.211111,0.211111,0.211111
dep_cost_fat,'=0.176744,0.176744,0.176744,0.176744,0.176744
dep_cost_p,'=0.863636,0.863636,0.863636,0.863636,0.863636
desired_carbox,'=frac_carbox * shared_energy_expenditure + gng_fat + gng_protein,1213.26044776184,1212.12679991381,1211.02252783254,1209.94817548545
desired_fatox,'=frac_fatox * shared_energy_expenditure,764.928945204057,761.32912628249,757.971446344335,754.836208940874
desired_protox,'=frac_protox * shared_energy_expenditure,517.064005996413,513.972013043331,511.031901816877,508.231619446108
df_b,'=base_molar_lipolysis * mass_tg,137.6,137.6,137.6,137.6
diff_bw_ox_and_tee,"'=if(total_ox - total_energy_expenditure < 0.1, 0.0 , total_ox - total_energy_expenditure)",0,0,0,0
dnl,'=ci * effect_of_glycogen_on_dnl * cal_dens_c,123.760023612532,128.908310087213,133.673916426139,138.067129576
dnl_b,'=ci_0 * eff_c_dnl_b,88.2352941176471,88.2352941176471,88.2352941176471,88.2352941176471
dnl_i,'=dnl / cal_dens_f,13.110171992853,13.655541322798,14.160372502769,14.6257552516949
dnl_out,"'=min( dnl / cal_dens_c , carb / time_step )",29.6076611513234,30.8393086333045,31.9794058435739,33.0304137741627
ec,'=baseline_metabolizable_energy_intake - (tef_b + pae_b + rmr_b ),0,0,0,0
eff_c_dnl_b,'=1.0 / ( k_dnl ^ hill_dnl + 1.0 ),0.0588235294117647,0.0588235294117647,0.0588235294117647,0.0588235294117647
eff_ci_on_gng_p,'=coef_for_eff_ci_on_gng_p * normalized_change_in_carbohydrate_intake,-0.1,-0.1,-0.1,-0.1
